Postaja,Leto,Mesec,SO2
graska gora,2019,Maj,4.0
velenje,2019,Maj,2.0
pesje,2019,Maj,6.0
skale,2019,Maj,5.0
sv. mohor,2019,Maj,7.0
lj center,2019,Maj,3.0
ce gaji,2019,Maj,11.0
lj bezigrad,2019,Jun,3.0
celje,2019,Jun,3.0
trbovlje,2019,Jun,4.0
zagorje,2019,Jun,3.0
hrastnik*,2019,Jun,1.0
iskrba,2019,Jun,1.0
sostanj,2019,Jun,2.0
topolsica,2019,Jun,3.0
zavodnje,2019,Jun,5.0
veliki vrh,2019,Jun,2.0
graska gora,2019,Jun,5.0
velenje,2019,Jun,1.0
pesje,2019,Jun,3.0
skale,2019,Jun,6.0
sv. mohor,2019,Jun,8.0
lj center,2019,Jun,3.0
ce gaji,2019,Jun,9.0
lj bezigrad,2019,Jul,3.0
celje,2019,Jul,5.0
trbovlje,2019,Jul,3.0
zagorje,2019,Jul,1.0
hrastnik*,2019,Jul,1.0
iskrba,2019,Jul,0.7
sostanj,2019,Jul,3.0
topolsica,2019,Jul,4.0
zavodnje,2019,Jul,5.0
veliki vrh,2019,Jul,3.0
graska gora,2019,Jul,6.0
velenje,2019,Jul,4.0
pesje,2019,Jul,5.0
skale,2019,Jul,5.0
sv. mohor,2019,Jul,7.0
lj center,2019,Jul,6.0
ce gaji,2019,Jul,5.0
lj bezigrad,2019,Avg,3.0
celje,2019,Avg,5.0
trbovlje,2019,Avg,3.0
zagorje,2019,Avg,1.0
hrastnik*,2019,Avg,2.0
iskrba,2019,Avg,1.0
sostanj,2019,Avg,3.0
topolsica,2019,Avg,2.0
zavodnje,2019,Avg,5.0
veliki vrh,2019,Avg,4.0
graska gora,2019,Avg,2.0
velenje,2019,Avg,4.0
pesje,2019,Avg,7.0
skale,2019,Avg,7.0
sv. mohor,2019,Avg,6.0
lj center,2019,Avg,7.0
ce gaji,2019,Avg,4.0
lj bezigrad,2019,Sep,5.0
celje,2019,Sep,4.0
trbovlje,2019,Sep,4.0
zagorje,2019,Sep,1.0
hrastnik*,2019,Sep,3.0
iskrba,2019,Sep,0.7
sostanj,2019,Sep,2.0
topolsica,2019,Sep,2.0
zavodnje,2019,Sep,4.0
veliki vrh,2019,Sep,3.0
graska gora,2019,Sep,3.0
velenje,2019,Sep,1.0
pesje,2019,Sep,3.0
skale,2019,Sep,5.0
sv. mohor,2019,Sep,4.0
lj center,2019,Sep,5.0
ce gaji,2019,Sep,6.0
lj bezigrad,2019,Okt,3.0
celje,2019,Okt,2.0
trbovlje,2019,Okt,4.0
zagorje,2019,Okt,2.0
hrastnik*,2019,Okt,
iskrba,2019,Okt,0.7
sostanj,2019,Okt,3.0
topolsica,2019,Okt,2.0
zavodnje,2019,Okt,3.0
veliki vrh,2019,Okt,2.0
graska gora,2019,Okt,4.0
velenje,2019,Okt,3.0
pesje,2019,Okt,3.0
skale,2019,Okt,5.0
sv. mohor,2019,Okt,4.0
lj center,2019,Okt,4.0
ce gaji,2019,Okt,13.0
lj bezigrad,2019,Nov,4.0
celje,2019,Nov,3.0
trbovlje,2019,Nov,4.0
zagorje,2019,Nov,3.0
hrastnik*,2019,Nov,
iskrba,2019,Nov,0.7
sostanj,2019,Nov,3.0
topolsica,2019,Nov,3.0
zavodnje,2019,Nov,1.0
veliki vrh,2019,Nov,1.0
graska gora,2019,Nov,4.0
velenje,2019,Nov,4.0
pesje,2019,Nov,3.0
skale,2019,Nov,2.0
sv. mohor,2019,Nov,4.0
lj center,2019,Nov,4.0
ce gaji,2019,Nov,12.0
lj bezigrad,2019,Dec,4.0
celje,2019,Dec,3.0
trbovlje,2019,Dec,4.0
zagorje,2019,Dec,3.0
hrastnik*,2019,Dec,
iskrba,2019,Dec,0.6
sostanj,2019,Dec,2.0
topolsica,2019,Dec,2.0
zavodnje,2019,Dec,3.0
veliki vrh,2019,Dec,2.0
graska gora,2019,Dec,4.0
velenje,2019,Dec,3.0
pesje,2019,Dec,3.0
skale,2019,Dec,3.0
sv. mohor,2019,Dec,4.0
lj center,2019,Dec,4.0
ce gaji,2019,Dec,9.0
lj bezigrad,2020,Jan,5.0
ce bolnica,2020,Jan,5.0
trbovlje,2020,Jan,5.0
zagorje,2020,Jan,5.0
iskrba,2020,Jan,0.2
sostanj,2020,Jan,2.0
topolsica,2020,Jan,3.0
zavodnje,2020,Jan,3.0
veliki vrh,2020,Jan,2.0
graska gora,2020,Jan,6.0
velenje,2020,Jan,3.0
pesje,2020,Jan,2.0
skale,2020,Jan,2.0
sv. mohor,2020,Jan,5.0
lj center,2020,Jan,3.0
ce gaji,2020,Jan,9.0
lj bezigrad,2020,Feb,7.0
ce bolnica,2020,Feb,3.0
trbovlje,2020,Feb,4.0
zagorje,2020,Feb,3.0
iskrba,2020,Feb,0.7
sostanj,2020,Feb,3.0
topolsica,2020,Feb,3.0
zavodnje,2020,Feb,2.0
veliki vrh,2020,Feb,1.0
graska gora,2020,Feb,4.0
velenje,2020,Feb,3.0
pesje,2020,Feb,3.0
skale,2020,Feb,2.0
sv. mohor,2020,Feb,5.0
lj center,2020,Feb,3.0
ce gaji,2020,Feb,10.0
lj bezigrad,2020,Mar,4.0
ce bolnica,2020,Mar,2.0
trbovlje,2020,Mar,4.0
zagorje,2020,Mar,2.0
iskrba,2020,Mar,0.8
sostanj,2020,Mar,2.0
topolsica,2020,Mar,3.0
zavodnje,2020,Mar,1.0
veliki vrh,2020,Mar,2.0
graska gora,2020,Mar,4.0
velenje,2020,Mar,3.0
pesje,2020,Mar,3.0
skale,2020,Mar,3.0
sv. mohor,2020,Mar,7.0
lj center,2020,Mar,4.0
ce gaji,2020,Mar,13.0
lj bezigrad,2020,Apr,3.0
ce bolnica,2020,Apr,2.0
trbovlje,2020,Apr,4.0
zagorje,2020,Apr,3.0
iskrba,2020,Apr,1.4
sostanj,2020,Apr,3.0
topolsica,2020,Apr,4.0
zavodnje,2020,Apr,1.0
veliki vrh,2020,Apr,1.0
graska gora,2020,Apr,3.0
velenje,2020,Apr,4.0
pesje,2020,Apr,5.0
skale,2020,Apr,2.0
sv. mohor,2020,Apr,7.0
lj center,2020,Apr,5.0
ce gaji,2020,Apr,16.0
lj bezigrad,2020,Maj,2.0
ce bolnica,2020,Maj,2.0
trbovlje,2020,Maj,4.0
zagorje,2020,Maj,4.0
iskrba,2020,Maj,1.0
sostanj,2020,Maj,3.0
topolsica,2020,Maj,1.0
zavodnje,2020,Maj,1.0
veliki vrh,2020,Maj,1.0
graska gora,2020,Maj,1.0
velenje,2020,Maj,3.0
pesje,2020,Maj,1.0
skale,2020,Maj,2.0
sv. mohor,2020,Maj,7.0
lj center,2020,Maj,7.0
ce gaji,2020,Maj,14.0
lj bezigrad,2020,Jun,2.0
ce bolnica,2020,Jun,3.0
trbovlje,2020,Jun,2.0
zagorje,2020,Jun,4.0
iskrba,2020,Jun,
sostanj,2020,Jun,3.0
topolsica,2020,Jun,1.0
zavodnje,2020,Jun,2.0
veliki vrh,2020,Jun,1.0
graska gora,2020,Jun,1.0
velenje,2020,Jun,4.0
pesje,2020,Jun,3.0
skale,2020,Jun,1.0
sv. mohor,2020,Jun,10.0
lj center,2020,Jun,7.0
ce gaji,2020,Jun,13.0
lj bezigrad,2020,Jul,1.0
ce bolnica,2020,Jul,3.0
trbovlje,2020,Jul,1.0
zagorje,2020,Jul,1.0
iskrba,2020,Jul,
sostanj,2020,Jul,2.0
topolsica,2020,Jul,1.0
zavodnje,2020,Jul,3.0
veliki vrh,2020,Jul,3.0
graska gora,2020,Jul,2.0
velenje,2020,Jul,4.0
pesje,2020,Jul,3.0
skale,2020,Jul,2.0
sv. mohor,2020,Jul,9.0
lj center,2020,Jul,5.0
ce gaji,2020,Jul,16.0
lj bezigrad,2020,Avg,1.0
ce bolnica,2020,Avg,2.0
trbovlje,2020,Avg,1.0
zagorje,2020,Avg,2.0
iskrba,2020,Avg,
sostanj,2020,Avg,3.0
topolsica,2020,Avg,3.0
zavodnje,2020,Avg,5.0
veliki vrh,2020,Avg,2.0
graska gora,2020,Avg,3.0
velenje,2020,Avg,4.0
pesje,2020,Avg,2.0
skale,2020,Avg,3.0
sv. mohor,2020,Avg,8.0
lj center,2020,Avg,4.0
ce gaji,2020,Avg,15.0
lj bezigrad,2020,Sep,2.0
ce bolnica,2020,Sep,2.0
trbovlje,2020,Sep,1.0
zagorje,2020,Sep,3.0
iskrba,2020,Sep,
sostanj,2020,Sep,3.0
topolsica,2020,Sep,2.0
zavodnje,2020,Sep,3.0
veliki vrh,2020,Sep,3.0
graska gora,2020,Sep,2.0
velenje,2020,Sep,3.0
pesje,2020,Sep,4.0
skale,2020,Sep,2.0
sv. mohor,2020,Sep,10.0
lj center,2020,Sep,4.0
ce gaji,2020,Sep,5.0
lj bezigrad,2020,Okt,2.0
ce bolnica,2020,Okt,3.0
trbovlje,2020,Okt,2.0
zagorje,2020,Okt,3.0
iskrba,2020,Okt,
sostanj,2020,Okt,2.0
topolsica,2020,Okt,1.0
zavodnje,2020,Okt,3.0
veliki vrh,2020,Okt,3.0
graska gora,2020,Okt,4.0
velenje,2020,Okt,4.0
pesje,2020,Okt,3.0
skale,2020,Okt,2.0
sv. mohor,2020,Okt,9.0
lj center,2020,Okt,3.0
ce gaji,2020,Okt,4.0
lj bezigrad,2020,Nov,3.0
ce bolnica,2020,Nov,3.0
trbovlje,2020,Nov,1.0
zagorje,2020,Nov,2.0
iskrba,2020,Nov,
sostanj,2020,Nov,2.0
topolsica,2020,Nov,2.0
zavodnje,2020,Nov,5.0
veliki vrh,2020,Nov,4.0
graska gora,2020,Nov,2.0
velenje,2020,Nov,3.0
pesje,2020,Nov,3.0
skale,2020,Nov,3.0
sv. mohor,2020,Nov,6.0
lj center,2020,Nov,3.0
ce gaji,2020,Nov,6.0
lj bezigrad,2020,Dec,4.0
ce bolnica,2020,Dec,3.0
trbovlje,2020,Dec,2.0
zagorje,2020,Dec,3.0
iskrba,2020,Dec,
sostanj,2020,Dec,2.0
topolsica,2020,Dec,3.0
zavodnje,2020,Dec,4.0
veliki vrh,2020,Dec,3.0
graska gora,2020,Dec,3.0
velenje,2020,Dec,3.0
pesje,2020,Dec,4.0
skale,2020,Dec,3.0
sv. mohor,2020,Dec,6.0
lj center,2020,Dec,2.0
ce gaji,2020,Dec,2.0
lj bezigrad,2021,Jan,5.0
ce bolnica,2021,Jan,5.0
trbovlje,2021,Jan,5.0
zagorje,2021,Jan,5.0
iskrba,2021,Jan,0.2
sostanj,2021,Jan,2.0
topolsica,2021,Jan,3.0
zavodnje,2021,Jan,3.0
veliki vrh,2021,Jan,2.0
graska gora,2021,Jan,6.0
velenje,2021,Jan,3.0
pesje,2021,Jan,2.0
skale,2021,Jan,2.0
sv. mohor,2021,Jan,5.0
lj center,2021,Jan,3.0
ce gaji,2021,Jan,9.0
lj bezigrad,2021,Feb,7.0
ce bolnica,2021,Feb,3.0
trbovlje,2021,Feb,4.0
zagorje,2021,Feb,3.0
iskrba,2021,Feb,0.7
sostanj,2021,Feb,3.0
topolsica,2021,Feb,3.0
zavodnje,2021,Feb,2.0
veliki vrh,2021,Feb,1.0
graska gora,2021,Feb,4.0
velenje,2021,Feb,3.0
pesje,2021,Feb,3.0
skale,2021,Feb,2.0
sv. mohor,2021,Feb,5.0
lj center,2021,Feb,3.0
ce gaji,2021,Feb,10.0
lj bezigrad,2021,Mar,4.0
ce bolnica,2021,Mar,2.0
trbovlje,2021,Mar,4.0
zagorje,2021,Mar,2.0
iskrba,2021,Mar,0.8
sostanj,2021,Mar,2.0
topolsica,2021,Mar,3.0
zavodnje,2021,Mar,1.0
veliki vrh,2021,Mar,2.0
graska gora,2021,Mar,4.0
velenje,2021,Mar,3.0
pesje,2021,Mar,3.0
skale,2021,Mar,3.0
sv. mohor,2021,Mar,7.0
lj center,2021,Mar,4.0
ce gaji,2021,Mar,13.0
lj bezigrad,2021,Apr,3.0
ce bolnica,2021,Apr,2.0
trbovlje,2021,Apr,4.0
zagorje,2021,Apr,3.0
iskrba,2021,Apr,1.4
sostanj,2021,Apr,3.0
topolsica,2021,Apr,4.0
zavodnje,2021,Apr,1.0
veliki vrh,2021,Apr,1.0
graska gora,2021,Apr,3.0
velenje,2021,Apr,4.0
pesje,2021,Apr,5.0
skale,2021,Apr,2.0
sv. mohor,2021,Apr,7.0
lj center,2021,Apr,5.0
ce gaji,2021,Apr,16.0
lj bezigrad,2021,Maj,2.0
ce bolnica,2021,Maj,2.0
trbovlje,2021,Maj,4.0
zagorje,2021,Maj,4.0
iskrba,2021,Maj,1.0
sostanj,2021,Maj,3.0
topolsica,2021,Maj,1.0
zavodnje,2021,Maj,1.0
veliki vrh,2021,Maj,1.0
graska gora,2021,Maj,1.0
velenje,2021,Maj,3.0
pesje,2021,Maj,1.0
skale,2021,Maj,2.0
sv. mohor,2021,Maj,7.0
lj center,2021,Maj,7.0
ce gaji,2021,Maj,14.0
lj bezigrad,2021,Jun,2.0
ce bolnica,2021,Jun,3.0
trbovlje,2021,Jun,2.0
zagorje,2021,Jun,4.0
iskrba,2021,Jun,
sostanj,2021,Jun,3.0
topolsica,2021,Jun,1.0
zavodnje,2021,Jun,2.0
veliki vrh,2021,Jun,1.0
graska gora,2021,Jun,1.0
velenje,2021,Jun,4.0
pesje,2021,Jun,3.0
skale,2021,Jun,1.0
sv. mohor,2021,Jun,10.0
lj center,2021,Jun,7.0
ce gaji,2021,Jun,13.0
lj bezigrad,2021,Jul,1.0
ce bolnica,2021,Jul,3.0
trbovlje,2021,Jul,1.0
zagorje,2021,Jul,1.0
iskrba,2021,Jul,
sostanj,2021,Jul,2.0
topolsica,2021,Jul,1.0
zavodnje,2021,Jul,3.0
veliki vrh,2021,Jul,3.0
graska gora,2021,Jul,2.0
velenje,2021,Jul,4.0
pesje,2021,Jul,3.0
skale,2021,Jul,2.0
sv. mohor,2021,Jul,9.0
lj center,2021,Jul,5.0
ce gaji,2021,Jul,16.0
lj bezigrad,2021,Avg,1.0
ce bolnica,2021,Avg,2.0
trbovlje,2021,Avg,1.0
zagorje,2021,Avg,2.0
iskrba,2021,Avg,
sostanj,2021,Avg,3.0
topolsica,2021,Avg,3.0
zavodnje,2021,Avg,5.0
veliki vrh,2021,Avg,2.0
graska gora,2021,Avg,3.0
velenje,2021,Avg,4.0
pesje,2021,Avg,2.0
skale,2021,Avg,3.0
sv. mohor,2021,Avg,8.0
lj center,2021,Avg,4.0
ce gaji,2021,Avg,15.0
lj bezigrad,2021,Sep,2.0
ce bolnica,2021,Sep,2.0
trbovlje,2021,Sep,1.0
zagorje,2021,Sep,3.0
iskrba,2021,Sep,
sostanj,2021,Sep,3.0
topolsica,2021,Sep,2.0
zavodnje,2021,Sep,3.0
veliki vrh,2021,Sep,3.0
graska gora,2021,Sep,2.0
velenje,2021,Sep,3.0
pesje,2021,Sep,4.0
skale,2021,Sep,2.0
sv. mohor,2021,Sep,10.0
lj center,2021,Sep,4.0
ce gaji,2021,Sep,5.0
lj bezigrad,2021,Okt,2.0
ce bolnica,2021,Okt,3.0
trbovlje,2021,Okt,2.0
zagorje,2021,Okt,3.0
iskrba,2021,Okt,
sostanj,2021,Okt,2.0
topolsica,2021,Okt,1.0
zavodnje,2021,Okt,3.0
veliki vrh,2021,Okt,3.0
graska gora,2021,Okt,4.0
velenje,2021,Okt,4.0
pesje,2021,Okt,3.0
skale,2021,Okt,2.0
sv. mohor,2021,Okt,9.0
lj center,2021,Okt,3.0
ce gaji,2021,Okt,4.0
lj bezigrad,2021,Nov,3.0
ce bolnica,2021,Nov,3.0
trbovlje,2021,Nov,1.0
zagorje,2021,Nov,2.0
iskrba,2021,Nov,
sostanj,2021,Nov,2.0
topolsica,2021,Nov,2.0
zavodnje,2021,Nov,5.0
veliki vrh,2021,Nov,4.0
graska gora,2021,Nov,2.0
velenje,2021,Nov,3.0
pesje,2021,Nov,3.0
skale,2021,Nov,3.0
sv. mohor,2021,Nov,6.0
lj center,2021,Nov,3.0
ce gaji,2021,Nov,6.0
lj bezigrad,2021,Dec,4.0
ce bolnica,2021,Dec,3.0
trbovlje,2021,Dec,2.0
zagorje,2021,Dec,3.0
iskrba,2021,Dec,
sostanj,2021,Dec,2.0
topolsica,2021,Dec,3.0
zavodnje,2021,Dec,4.0
veliki vrh,2021,Dec,3.0
graska gora,2021,Dec,3.0
velenje,2021,Dec,3.0
pesje,2021,Dec,4.0
skale,2021,Dec,3.0
sv. mohor,2021,Dec,6.0
lj center,2021,Dec,2.0
ce gaji,2021,Dec,2.0
ce bolnica,2022,Jan,25
zagorje,2022,Jan,6
iskrba,2022,Jan,3
sostanj,2022,Jan,34
topolsica,2022,Jan,5
zavodnje,2022,Jan,48
veliki vrh,2022,Jan,34
graska gora,2022,Jan,22
velenje,2022,Jan,6
pesje,2022,Jan,8
skale,2022,Jan,11
mobilna tes,2022,Jan,13
sv. mohor,2022,Jan,8
lj center,2022,Jan,8
zadobrova,2022,Jan,8
ce gaji,2022,Jan,72
ce bolnica,2022,Feb,18
zagorje,2022,Feb,6
iskrba,2022,Feb,5
sostanj,2022,Feb,22
topolsica,2022,Feb,4
zavodnje,2022,Feb,15
veliki vrh,2022,Feb,25
graska gora,2022,Feb,10
velenje,2022,Feb,7
pesje,2022,Feb,7
skale,2022,Feb,11
mobilna tes,2022,Feb,14
sv. mohor,2022,Feb,12
lj center,2022,Feb,4
zadobrova,2022,Feb,16
ce gaji,2022,Feb,37
ce bolnica,2022,Mar,22
zagorje,2022,Mar,11
iskrba,2022,Mar,10
sostanj,2022,Mar,26
topolsica,2022,Mar,24
zavodnje,2022,Mar,60
veliki vrh,2022,Mar,35
graska gora,2022,Mar,155
velenje,2022,Mar,13
pesje,2022,Mar,20
skale,2022,Mar,156
mobilna tes,2022,Mar,28
sv. mohor,2022,Mar,18
lj center,2022,Mar,12
zadobrova,2022,Mar,12
ce gaji,2022,Mar,28
ce bolnica,2022,Apr,40
zagorje,2022,Apr,4
iskrba,2022,Apr,22
sostanj,2022,Apr,16
topolsica,2022,Apr,8
zavodnje,2022,Apr,7
veliki vrh,2022,Apr,10
graska gora,2022,Apr,15
velenje,2022,Apr,9
pesje,2022,Apr,9
skale,2022,Apr,7
mobilna tes,2022,Apr,15
sv. mohor,2022,Apr,14
lj center,2022,Apr,9
zadobrova,2022,Apr,3
ce gaji,2022,Apr,22
ce bolnica,2022,Maj,17
zagorje,2022,Maj,4
iskrba,2022,Maj,11
sostanj,2022,Maj,29
topolsica,2022,Maj,9
zavodnje,2022,Maj,9
veliki vrh,2022,Maj,11
graska gora,2022,Maj,17
velenje,2022,Maj,8
pesje,2022,Maj,12
skale,2022,Maj,6
mobilna tes,2022,Maj,14
sv. mohor,2022,Maj,3
lj center,2022,Maj,8
zadobrova,2022,Maj,2
ce gaji,2022,Maj,12
ce bolnica,2022,Jun,17
zagorje,2022,Jun,7
iskrba,2022,Jun,15
sostanj,2022,Jun,14
topolsica,2022,Jun,21
zavodnje,2022,Jun,23
veliki vrh,2022,Jun,18
graska gora,2022,Jun,23
velenje,2022,Jun,19
pesje,2022,Jun,24
skale,2022,Jun,23
mobilna tes,2022,Jun,21
sv. mohor,2022,Jun,17
lj center,2022,Jun,7
zadobrova,2022,Jun,11
ce gaji,2022,Jun,15
ce bolnica,2022,Jul,20
zagorje,2022,Jul,6
iskrba,2022,Jul,30
sostanj,2022,Jul,29
topolsica,2022,Jul,8
zavodnje,2022,Jul,12
veliki vrh,2022,Jul,8
graska gora,2022,Jul,10
velenje,2022,Jul,14
pesje,2022,Jul,12
skale,2022,Jul,7
mobilna tes,2022,Jul,10
sv. mohor,2022,Jul,14
lj center,2022,Jul,6
zadobrova,2022,Jul,13
ce gaji,2022,Jul,28
ce bolnica,2022,Avg,11
zagorje,2022,Avg,3
iskrba,2022,Avg,5
sostanj,2022,Avg,7
topolsica,2022,Avg,10
zavodnje,2022,Avg,11
veliki vrh,2022,Avg,4
graska gora,2022,Avg,10
velenje,2022,Avg,7
pesje,2022,Avg,15
skale,2022,Avg,6
mobilna tes,2022,Avg,11
sv. mohor,2022,Avg,6
lj center,2022,Avg,1
zadobrova,2022,Avg,11
ce gaji,2022,Avg,15
ce bolnica,2022,Sep,15
zagorje,2022,Sep,2
iskrba,2022,Sep,8
sostanj,2022,Sep,6
topolsica,2022,Sep,22
zavodnje,2022,Sep,7
veliki vrh,2022,Sep,5
graska gora,2022,Sep,7
velenje,2022,Sep,8
pesje,2022,Sep,11
skale,2022,Sep,7
mobilna tes,2022,Sep,6
sv. mohor,2022,Sep,4
lj center,2022,Sep,2
zadobrova,2022,Sep,11
ce gaji,2022,Sep,18
ce bolnica,2022,Okt,32
zagorje,2022,Okt,10
iskrba,2022,Okt,16
sostanj,2022,Okt,6
topolsica,2022,Okt,8
zavodnje,2022,Okt,13
veliki vrh,2022,Okt,12
graska gora,2022,Okt,15
velenje,2022,Okt,10
pesje,2022,Okt,13
skale,2022,Okt,10
mobilna tes,2022,Okt,10
sv. mohor,2022,Okt,11
lj center,2022,Okt,4
zadobrova,2022,Okt,11
ce gaji,2022,Okt,48
ce bolnica,2022,Nov,39
zagorje,2022,Nov,14
iskrba,2022,Nov,11
sostanj,2022,Nov,7
topolsica,2022,Nov,7
zavodnje,2022,Nov,9
veliki vrh,2022,Nov,10
graska gora,2022,Nov,7
velenje,2022,Nov,7
pesje,2022,Nov,10
skale,2022,Nov,8
mobilna tes,2022,Nov,10
sv. mohor,2022,Nov,17
lj center,2022,Nov,4
zadobrova,2022,Nov,12
ce gaji,2022,Nov,21
ce bolnica,2022,Dec,30
zagorje,2022,Dec,14
iskrba,2022,Dec,6
sostanj,2022,Dec,12
topolsica,2022,Dec,9
zavodnje,2022,Dec,28
veliki vrh,2022,Dec,19
graska gora,2022,Dec,9
velenje,2022,Dec,13
pesje,2022,Dec,13
skale,2022,Dec,12
mobilna tes,2022,Dec,11
sv. mohor,2022,Dec,15
lj center,2022,Dec,4
zadobrova,2022,Dec,11
ce gaji,2022,Dec,30
ce bolnica,2023,Jan,2
iskrba,2023,Jan,1
zagorje,2023,Jan,1
lj center,2023,Jan,1
zadobrova,2023,Jan,4
ce gaji,2023,Jan,3
sv. mohor,2023,Jan,3
graska gora,2023,Jan,3
pesje,2023,Jan,6
skale,2023,Jan,4
sostanj,2023,Jan,3
topolsica,2023,Jan,3
velenje,2023,Jan,5
veliki vrh,2023,Jan,4
zavodnje,2023,Jan,4
mobilna tes,2023,Jan,2
ce bolnica,2023,Feb,2
iskrba,2023,Feb,1
zagorje,2023,Feb,3
lj center,2023,Feb,2
zadobrova,2023,Feb,4
ce gaji,2023,Feb,4
sv. mohor,2023,Feb,3
graska gora,2023,Feb,3
pesje,2023,Feb,7
skale,2023,Feb,3
sostanj,2023,Feb,2
topolsica,2023,Feb,3
velenje,2023,Feb,4
veliki vrh,2023,Feb,4
zavodnje,2023,Feb,2
mobilna tes,2023,Feb,2
ce bolnica,2023,Mar,2
iskrba,2023,Mar,2
zagorje,2023,Mar,2
lj center,2023,Mar,2
zadobrova,2023,Mar,4
ce gaji,2023,Mar,4
sv. mohor,2023,Mar,4
graska gora,2023,Mar,5
pesje,2023,Mar,5
skale,2023,Mar,5
sostanj,2023,Mar,3
topolsica,2023,Mar,4
velenje,2023,Mar,6
veliki vrh,2023,Mar,5
zavodnje,2023,Mar,5
mobilna tes,2023,Mar,5
ce bolnica,2023,Apr,2
iskrba,2023,Apr,2
zagorje,2023,Apr,1
lj center,2023,Apr,3
zadobrova,2023,Apr,4
ce gaji,2023,Apr,4
sv. mohor,2023,Apr,4
graska gora,2023,Apr,4
pesje,2023,Apr,6
skale,2023,Apr,5
sostanj,2023,Apr,2
topolsica,2023,Apr,5
velenje,2023,Apr,7
veliki vrh,2023,Apr,5
zavodnje,2023,Apr,3
mobilna tes,2023,Apr,5
ce bolnica,2023,Maj,1
iskrba,2023,Maj,1
zagorje,2023,Maj,1
lj center,2023,Maj,6
zadobrova,2023,Maj,5
ce gaji,2023,Maj,2
sv. mohor,2023,Maj,4
graska gora,2023,Maj,5
pesje,2023,Maj,7
skale,2023,Maj,6
sostanj,2023,Maj,2
topolsica,2023,Maj,6
velenje,2023,Maj,8
veliki vrh,2023,Maj,7
zavodnje,2023,Maj,3
mobilna tes,2023,Maj,7
ce bolnica,2023,Jun,1
iskrba,2023,Jun,1
zagorje,2023,Jun,2
lj center,2023,Jun,3
zadobrova,2023,Jun,4
ce gaji,2023,Jun,1
sv. mohor,2023,Jun,3
graska gora,2023,Jun,4
pesje,2023,Jun,6
skale,2023,Jun,3
sostanj,2023,Jun,3
topolsica,2023,Jun,2
velenje,2023,Jun,4
veliki vrh,2023,Jun,4
zavodnje,2023,Jun,3
mobilna tes,2023,Jun,3
ce bolnica,2023,Jul,2
iskrba,2023,Jul,1
zagorje,2023,Jul,1
lj center,2023,Jul,2
zadobrova,2023,Jul,4
ce gaji,2023,Jul,1
sv. mohor,2023,Jul,4
graska gora,2023,Jul,5
pesje,2023,Jul,4
skale,2023,Jul,3
sostanj,2023,Jul,4
topolsica,2023,Jul,4
velenje,2023,Jul,5
veliki vrh,2023,Jul,5
zavodnje,2023,Jul,2
mobilna tes,2023,Jul,6
ce bolnica,2023,Avg,0
iskrba,2023,Avg,2
zagorje,2023,Avg,2
lj center,2023,Avg,2
zadobrova,2023,Avg,4
ce gaji,2023,Avg,1
sv. mohor,2023,Avg,5
graska gora,2023,Avg,5
pesje,2023,Avg,8
skale,2023,Avg,4
sostanj,2023,Avg,4
topolsica,2023,Avg,6
velenje,2023,Avg,7
veliki vrh,2023,Avg,7
zavodnje,2023,Avg,3
mobilna tes,2023,Avg,9
ce bolnica,2023,Sep,2
iskrba,2023,Sep,2
zagorje,2023,Sep,1
lj center,2023,Sep,2
zadobrova,2023,Sep,3
ce gaji,2023,Sep,3
sv. mohor,2023,Sep,3
graska gora,2023,Sep,4
pesje,2023,Sep,7
skale,2023,Sep,6
sostanj,2023,Sep,3
topolsica,2023,Sep,7
velenje,2023,Sep,4
veliki vrh,2023,Sep,3
zavodnje,2023,Sep,5
mobilna tes,2023,Sep,5
ce bolnica,2023,Okt,1
iskrba,2023,Okt,1
zagorje,2023,Okt,2
lj center,2023,Okt,3
zadobrova,2023,Okt,3
ce gaji,2023,Okt,4
sv. mohor,2023,Okt,3
graska gora,2023,Okt,4
pesje,2023,Okt,9
skale,2023,Okt,5
sostanj,2023,Okt,5
topolsica,2023,Okt,5
velenje,2023,Okt,4
veliki vrh,2023,Okt,3
zavodnje,2023,Okt,5
mobilna tes,2023,Okt,5
ce bolnica,2023,Nov,1
iskrba,2023,Nov,1
zagorje,2023,Nov,1
lj center,2023,Nov,2
zadobrova,2023,Nov,4
ce gaji,2023,Nov,6
sv. mohor,2023,Nov,2
graska gora,2023,Nov,4
pesje,2023,Nov,9
skale,2023,Nov,5
sostanj,2023,Nov,3
topolsica,2023,Nov,2
velenje,2023,Nov,4
veliki vrh,2023,Nov,6
zavodnje,2023,Nov,6
mobilna tes,2023,Nov,4
ce bolnica,2023,Dec,2
iskrba,2023,Dec,0
zagorje,2023,Dec,0
lj center,2023,Dec,2
zadobrova,2023,Dec,4
ce gaji,2023,Dec,2
sv. mohor,2023,Dec,2
graska gora,2023,Dec,4
pesje,2023,Dec,7
skale,2023,Dec,5
sostanj,2023,Dec,2
topolsica,2023,Dec,2
velenje,2023,Dec,3
veliki vrh,2023,Dec,5
zavodnje,2023,Dec,6
mobilna tes,2023,Dec,4
